nina oviedo,feedback,laurienancy,thomas roberts,dan and gail lamb,mary lamb,richard seamon,pruitt ken web,hogan karen,arduin donna,editors,governorowens,bush,denver stutler,sasser charla,mailbag,governor rowland,craig c wash,comments,johnmccain,auto,goffice,manatee,bill block,sheila thompson,betty hampton,the google team,jennings toni,robert conklin,stormcon,greatschools,elizabeth iglesias,flgovernor,slbcks,marsha and david miller,langford brandi,mike frey,sarah bauer,askdoj,paul boyer,flakendolan,judy reed,kevin finnegan,mark brodkin,magill jim,pamala lopez,medows rhonda m d,fbi,timothy dolan,mike bagley,stutler denver,oviedo nina,jsnow,drudge,jill bratina,gov,john hennessey jhennesey,meta calder,bobgraham,karen hogan,bob sharpe,bob sullivan,albuquerque,melissa freedman,kathleen shanahan,news,donna arduin,jill randolph,rhonda m d medows,groupssupport,mspwebmaster,bryan finnegan,penny anderson,beth dean,senator,wainwright tara,letters,debby cox,jdrummond,bratina jill,fobannon,webmail,stormwater,president,martine gubernat,eric mueller,anne sims,bryan p finnegan,caroline rabbitt,senatorlott,dana pam,support,craigmanson,levine alan,roy lamb,jeb,community development,mock roos,editor,vice president,luke hamlin,oreilly,king james web,jstewart,linda sarangoulis,redmond,kelly ratchinsky,stpd,freedman melissa,speakerbyrd,daniel hockensmith,scott althouse,hadi lucy,webmaster,tampa,info,carlton lisa web,flatimdolan,br kevin m finnegan,governor,ernie nelson,jim magill,struhs david,carla m lamb,voice,althea parrish,charlotte,alan levine,ag,alan florez,rodriguez raquel,terrie lamb,nancy and harry foote,codeauthor,maria calderon,toni jennings,mandy xxxxxx,editor zzzzzzzzzzzzz,newsroom,blanca,samhamilton,senatorleahy,turbeville greg,shanahan kathleen,dale majewski,rigov,kyle bruce,robert walker,sarah cortevile,steve gilkey,captain warren,jlamb,steve and shannon lundberg,faraj alia,amber lamb,chicago,constantine lee web,pamella dana,karl thompson,hank nix,kathy lamb,a e van vandever,opinion
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281.80798,0,0,0,0,0,0,0,0,0,281.80798,0,281.80798,0,0,0,0,0,0,0,0,0,0,0,0,281.80798,279.50784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281.80798,0,0,0,0,0,0,281.80798,0,0,0,0,0,0,0,0,0,0,0,0,0,281.80798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281.80798,0,0,0,0,0,0,281.80798,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819.347,0,0,0,0,0,0,0,0,0,819.347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819.347,812.8486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819.347,0,0,0,0,0,0,819.347,0,0,0,0,0,0,0,0,0,0,0,0,0,819.347,0,0,0,0,0,0,0,0,0,0,806.5501,0,0,0,819.347,0,0,0,0,0,0,819.347,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.08514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274.30634,0,0,253.66518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318.41022,0,378.6897,0,0,0,0,0,263.9453,0,0,0,0,0,0,0,0,0,262.28647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465.06094,0,0,0,1419.3196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.76521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,726.91705,0,0,0,0,0,0,0,0,0,0,0,0,0,332.2708,0,0,667.3992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316.48978,0,0,0,0,0,0,0,0,0,0,0,558.8873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3180.5522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337.7308,0,984.9048,0,0,0,0,0,0,0,0,387.73065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411.60074
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,704.1751,0,0,0,0,0,0,0,0,0,704.1751,0,704.1751,0,0,0,0,0,0,0,0,0,0,0,0,704.1751,698.5765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,704.1751,0,0,0,0,0,0,704.1751,0,0,0,0,0,0,0,0,0,0,0,0,0,704.1751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,704.1751,0,0,0,0,0,0,704.1751,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601.8001,0,0,0,0,0,0,0,0,0,601.8001,0,601.8001,0,0,0,0,0,0,0,0,0,0,0,0,601.8001,597.0013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601.8001,0,0,0,0,0,0,601.8001,0,0,0,0,0,0,0,0,0,0,0,0,0,601.8001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601.8001,0,0,0,0,0,0,601.8001,0
0,0,0,0,0,0,0,0,0,25.43003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.480055,0,0,0,0,0,0,0,0,27.01006,0,0,0,0,0,45.990128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.650038,0,0,31.510103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.640053,0,0,0,0,0,0,0,0,0,0,0,25.850044,85.73001,0,0,0,0,0,0,0,0,0,34.800064,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.099106,0,0,0,0,0,0,0,0,0,96.099106,0,96.099106,0,0,0,0,0,0,0,0,0,0,0,0,96.099106,95.29912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.099106,0,0,0,0,0,0,96.099106,0,0,0,0,0,0,0,0,0,0,0,0,0,96.099106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.099106,0,0,0,0,0,0,96.099106,0
0,73.819565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.279396,0,0,0,0,0,0,0,0,0,0,0,0,0,73.67963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381.88962,0,288.8668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.24292,89.57969,0,0,0,0,0,0,0,0,0,0,0,0,0,119.65892,0,386.20764,0,0,0,142.98009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390.51462,0,0,0,0,0,0,0,0,0,390.51462,0,390.51462,0,0,0,0,0,0,0,0,0,0,0,0,390.51462,387.41443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390.51462,0,0,0,0,0,0,390.51462,0,0,0,0,0,0,0,0,0,0,0,0,0,390.51462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390.51462,0,0,0,0,0,0,390.51462,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665.7845,0,0,0,0,0,0,0,0,0,665.7845,0,665.7845,0,0,0,0,0,0,0,0,0,0,0,0,665.7845,660.4858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665.7845,0,0,0,0,0,0,665.7845,0,0,0,0,0,0,0,0,0,0,0,0,0,665.7845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665.7845,0,0,0,0,0,0,665.7845,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819.347,0,0,0,0,0,0,0,0,0,819.347,0,819.347,0,0,0,0,0,0,0,0,0,0,0,0,0,812.8486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819.347,0,0,0,0,0,0,819.347,0,0,0,0,0,0,0,0,0,0,0,0,0,819.347,0,0,0,0,0,0,0,0,0,0,806.5501,0,0,0,819.347,0,0,0,0,0,0,819.347,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812.8486,0,0,0,0,0,0,0,0,0,812.8486,0,812.8486,0,0,0,0,0,0,0,0,0,0,0,0,812.8486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812.8486,0,0,0,0,0,0,812.8486,0,0,0,0,0,0,0,0,0,0,0,0,0,812.8486,0,0,0,0,0,0,0,0,0,0,800.1517,0,0,0,812.8486,0,0,0,0,0,0,812.8486,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780.95636,0,0,0,0,0,0,0,0,0,780.95636,0,780.95636,0,0,0,0,0,0,0,0,0,0,0,0,780.95636,774.7579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780.95636,0,0,0,0,0,0,780.95636,0,0,0,0,0,0,0,0,0,0,0,0,0,780.95636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780.95636,0,0,0,0,0,0,780.95636,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.449998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.770011,0,0,0,0,0,0,0,0,11.430008,0,0,0,0,0,28.550104,17.240057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8000145,0,0,0,24.13006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.840038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.150012,0,0,0,0,0,0,0,0,0,0,0,0,53.760086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,13.160011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.920012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.780048,0,23.110067,0,0,0,24.430037,0,0,0,0,0,0,0,0,0,0,0,0,0,14.280058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.050076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.490023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.920065,32.770073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.41736,0,0,0,0,0,0,0,0,0,435.41736,0,435.41736,0,0,0,0,0,0,0,0,0,0,0,0,435.41736,431.91714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.41736,0,0,0,0,0,0,435.41736,0,0,0,0,0,0,0,0,0,0,0,0,0,435.41736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.41736,0,0,0,0,0,0,435.41736,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.87915,0,0,0,0,0,0,0,0,0,71.69957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.18538,0,0,0,0,0,0,38.74002,0,0,0,0,0,0,0,0,93.259155,0,0,0,0,0,141.85963,0,0,0,49.539837,0,0,0,0,0,0,47.51986,0,0,0,0,0,0,0,0,0,91.739624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.99912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768.1595,0,0,0,0,0,0,0,0,0,768.1595,0,768.1595,0,0,0,0,0,0,0,0,0,0,0,0,768.1595,762.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768.1595,0,0,0,0,0,0,768.1595,0,0,0,0,0,0,0,0,0,0,0,0,0,768.1595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768.1595,0,0,0,0,0,0,768.1595,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339.3115,0,0,0,0,0,0,0,0,0,339.3115,0,339.3115,0,0,0,0,0,0,0,0,0,0,0,0,339.3115,336.61133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339.3115,0,0,0,0,0,0,339.3115,0,0,0,0,0,0,0,0,0,0,0,0,0,339.3115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339.3115,0,0,0,0,0,0,339.3115,0
0,426.85364,0,0,0,0,0,0,0,0,0,0,0,0,0,201.72322,0,0,433.49472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195.46269,0,0,0,0,0,0,0,0,0,0,0,291.5851,0,0,0,0,0,0,0,0,0,0,3186.24,0,0,0,0,0,0,193.58272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281.58707,0,803.1717,0,0,0,0,0,0,0,0,243.34538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.12005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.96004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.12585,0,76.89953,0,0,0,0,0,0,86.51985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.940002,0,0,36.780018,0,0,0,0,0,0,0,0,0,0,0,31.140074,0,123.059654,0,0,0,42.099968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234.00508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234.00508,0,0,0,0,0,0,0,0,0,234.00508,0,234.00508,0,0,0,0,0,0,0,0,0,0,0,0,234.00508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234.00508,0,0,0,0,0,0,234.00508,0,0,0,0,0,0,0,0,0,0,0,0,0,234.00508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234.00508,0,0,0,0,0,0,234.00508,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,35.760033,0,0,0,0,0,45.599937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.57952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.84506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.459843,0,0,137.65932,0,0,0,0,0,0,0,0,0,0,84.09946,0,0,0,0,0,0,36.66002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.480064,0,0,0,0,0,0,0,0,0,37.44001,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550.6126,0,0,0,0,0,0,0,0,0,550.6126,0,550.6126,0,0,0,0,0,0,0,0,0,0,0,0,550.6126,546.2137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550.6126,0,0,0,0,0,0,550.6126,0,0,0,0,0,0,0,0,0,0,0,0,0,550.6126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550.6126,0,0,0,0,0,0,550.6126,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.01892,0,0,0,0,0,0,0,0,0,461.01892,0,461.01892,0,0,0,0,0,0,0,0,0,0,0,0,461.01892,457.3187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.01892,0,0,0,0,0,0,461.01892,0,0,0,0,0,0,0,0,0,0,0,0,0,461.01892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.01892,0,0,0,0,0,0,461.01892,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269.0072,0,0,0,0,0,0,0,0,0,269.0072,0,269.0072,0,0,0,0,0,0,0,0,0,0,0,0,269.0072,266.80707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269.0072,0,0,0,0,0,0,269.0072,0,0,0,0,0,0,0,0,0,0,0,0,0,269.0072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269.0072,0,0,0,0,0,0,269.0072,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499.42126,0,0,0,0,0,0,0,0,0,499.42126,0,499.42126,0,0,0,0,0,0,0,0,0,0,0,0,499.42126,495.42102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499.42126,0,0,0,0,0,0,499.42126,0,0,0,0,0,0,0,0,0,0,0,0,0,499.42126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499.42126,0,0,0,0,0,0,499.42126,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
